campaign_record_id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribed,subscription_flag,default_flag,housing_loan_flag,personal_loan_flag,previously_contacted,days_since_previous_contact,age_group,age_group_order,balance_band,balance_band_order,negative_balance_flag,campaign_contact_band,campaign_contact_band_order,contact_duration_minutes,previous_campaign_status,previous_campaign_success_flag,loan_profile,active_loan_count,contact_known_flag,contact_month_num,contact_quarter
123,34,admin.,married,unknown,no,3,yes,no,unknown,5,may,120,3,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.0,No previous contact,0,Housing loan only,1,0,5,Q2
124,43,services,married,secondary,no,41,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.12,No previous contact,0,Housing + personal loans,2,0,5,Q2
125,52,technician,married,tertiary,no,7,no,yes,unknown,5,may,175,1,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,2.92,No previous contact,0,Personal loan only,1,0,5,Q2
126,33,technician,single,secondary,no,105,yes,no,unknown,5,may,262,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,4.37,No previous contact,0,Housing loan only,1,0,5,Q2
127,29,admin.,single,secondary,no,818,yes,yes,unknown,5,may,61,1,-1,0,unknown,no,0,0,1,1,0,,18-29,1,"0-1,000",2,0,1 contact,1,1.02,No previous contact,0,Housing + personal loans,2,0,5,Q2
128,34,services,married,secondary,no,-16,yes,yes,unknown,5,may,78,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,Negative,1,1,1 contact,1,1.3,No previous contact,0,Housing + personal loans,2,0,5,Q2
129,31,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,143,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.38,No previous contact,0,Housing loan only,1,0,5,Q2
130,55,services,married,secondary,no,2476,yes,no,unknown,5,may,579,1,-1,0,unknown,yes,1,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,9.65,No previous contact,0,Housing loan only,1,0,5,Q2
131,55,management,married,unknown,no,1185,no,no,unknown,5,may,677,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,11.28,No previous contact,0,No loans,0,0,5,Q2
132,32,admin.,single,secondary,no,217,yes,no,unknown,5,may,345,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.75,No previous contact,0,Housing loan only,1,0,5,Q2
133,38,technician,single,secondary,no,1685,yes,no,unknown,5,may,185,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"1,001-5,000",3,0,1 contact,1,3.08,No previous contact,0,Housing loan only,1,0,5,Q2
134,55,admin.,single,secondary,no,802,yes,yes,unknown,5,may,100,2,-1,0,unknown,no,0,0,1,1,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.67,No previous contact,0,Housing + personal loans,2,0,5,Q2
135,28,unemployed,single,tertiary,no,0,yes,no,unknown,5,may,125,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,2.08,No previous contact,0,Housing loan only,1,0,5,Q2
136,23,blue-collar,married,secondary,no,94,yes,no,unknown,5,may,193,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,3.22,No previous contact,0,Housing loan only,1,0,5,Q2
137,32,technician,single,secondary,no,0,yes,no,unknown,5,may,136,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.27,No previous contact,0,Housing loan only,1,0,5,Q2
138,43,services,single,unknown,no,0,no,no,unknown,5,may,73,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,1.22,No previous contact,0,No loans,0,0,5,Q2
139,32,blue-collar,married,secondary,no,517,yes,no,unknown,5,may,528,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,8.8,No previous contact,0,Housing loan only,1,0,5,Q2
140,46,blue-collar,married,secondary,no,265,yes,no,unknown,5,may,541,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,9.02,No previous contact,0,Housing loan only,1,0,5,Q2
141,53,housemaid,divorced,primary,no,947,yes,no,unknown,5,may,163,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,2.72,No previous contact,0,Housing loan only,1,0,5,Q2
142,34,self-employed,single,secondary,no,3,yes,no,unknown,5,may,301,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.02,No previous contact,0,Housing loan only,1,0,5,Q2
143,57,unemployed,married,tertiary,no,42,no,no,unknown,5,may,46,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,0.77,No previous contact,0,No loans,0,0,5,Q2
144,37,blue-collar,married,secondary,no,37,yes,no,unknown,5,may,204,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.4,No previous contact,0,Housing loan only,1,0,5,Q2
145,59,blue-collar,married,secondary,no,57,yes,no,unknown,5,may,98,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,1.63,No previous contact,0,Housing loan only,1,0,5,Q2
146,33,services,married,secondary,no,22,yes,no,unknown,5,may,71,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.18,No previous contact,0,Housing loan only,1,0,5,Q2
147,56,blue-collar,divorced,primary,no,8,yes,no,unknown,5,may,157,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,2.62,No previous contact,0,Housing loan only,1,0,5,Q2
148,48,unemployed,married,secondary,no,293,yes,no,unknown,5,may,243,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,4.05,No previous contact,0,Housing loan only,1,0,5,Q2
149,43,services,married,primary,no,3,yes,no,unknown,5,may,186,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,3.1,No previous contact,0,Housing loan only,1,0,5,Q2
150,54,blue-collar,married,primary,no,348,yes,no,unknown,5,may,579,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,9.65,No previous contact,0,Housing loan only,1,0,5,Q2
151,51,blue-collar,married,unknown,no,-19,yes,no,unknown,5,may,163,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,2-3 contacts,2,2.72,No previous contact,0,Housing loan only,1,0,5,Q2
152,26,student,single,secondary,no,0,yes,no,unknown,5,may,610,2,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,2-3 contacts,2,10.17,No previous contact,0,Housing loan only,1,0,5,Q2
153,40,management,married,tertiary,no,-4,yes,no,unknown,5,may,2033,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,1 contact,1,33.88,No previous contact,0,Housing loan only,1,0,5,Q2
154,39,management,married,secondary,no,18,yes,no,unknown,5,may,85,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.42,No previous contact,0,Housing loan only,1,0,5,Q2
155,50,technician,married,primary,no,139,no,no,unknown,5,may,114,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.9,No previous contact,0,No loans,0,0,5,Q2
156,41,services,married,secondary,no,0,yes,no,unknown,5,may,114,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,1.9,No previous contact,0,Housing loan only,1,0,5,Q2
157,51,blue-collar,married,unknown,no,1883,yes,no,unknown,5,may,57,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,0.95,No previous contact,0,Housing loan only,1,0,5,Q2
158,60,retired,divorced,secondary,no,216,yes,no,unknown,5,may,238,1,-1,0,unknown,no,0,0,1,0,0,,60+,5,"0-1,000",2,0,1 contact,1,3.97,No previous contact,0,Housing loan only,1,0,5,Q2
159,52,blue-collar,married,secondary,no,782,yes,no,unknown,5,may,93,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,1.55,No previous contact,0,Housing loan only,1,0,5,Q2
160,48,blue-collar,married,secondary,no,904,yes,no,unknown,5,may,128,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.13,No previous contact,0,Housing loan only,1,0,5,Q2
161,48,services,married,unknown,no,1705,yes,no,unknown,5,may,107,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,1.78,No previous contact,0,Housing loan only,1,0,5,Q2
162,39,technician,single,tertiary,no,47,yes,no,unknown,5,may,181,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.02,No previous contact,0,Housing loan only,1,0,5,Q2
163,47,services,single,secondary,no,176,yes,no,unknown,5,may,303,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,5.05,No previous contact,0,Housing loan only,1,0,5,Q2
164,40,blue-collar,married,secondary,no,1225,yes,no,unknown,5,may,558,5,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,4-5 contacts,3,9.3,No previous contact,0,Housing loan only,1,0,5,Q2
165,45,technician,married,secondary,no,86,yes,no,unknown,5,may,270,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,4.5,No previous contact,0,Housing loan only,1,0,5,Q2
166,26,admin.,single,secondary,no,82,yes,no,unknown,5,may,228,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,3.8,No previous contact,0,Housing loan only,1,0,5,Q2
167,52,management,married,tertiary,no,271,yes,no,unknown,5,may,99,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,1.65,No previous contact,0,Housing loan only,1,0,5,Q2
168,54,technician,married,secondary,no,1378,yes,no,unknown,5,may,240,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,4.0,No previous contact,0,Housing loan only,1,0,5,Q2
169,54,admin.,married,tertiary,no,184,no,no,unknown,5,may,673,2,-1,0,unknown,yes,1,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,11.22,No previous contact,0,No loans,0,0,5,Q2
170,50,blue-collar,married,primary,no,0,no,no,unknown,5,may,233,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,3.88,No previous contact,0,No loans,0,0,5,Q2
171,35,blue-collar,married,secondary,no,0,yes,no,unknown,5,may,1056,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,17.6,No previous contact,0,Housing loan only,1,0,5,Q2
172,44,services,married,secondary,no,1357,yes,yes,unknown,5,may,250,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,4.17,No previous contact,0,Housing + personal loans,2,0,5,Q2
173,53,entrepreneur,married,unknown,no,19,yes,no,unknown,5,may,252,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,4.2,No previous contact,0,Housing loan only,1,0,5,Q2
174,35,retired,single,primary,no,434,no,no,unknown,5,may,138,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.3,No previous contact,0,No loans,0,0,5,Q2
175,60,admin.,divorced,secondary,no,92,yes,no,unknown,5,may,130,1,-1,0,unknown,no,0,0,1,0,0,,60+,5,"0-1,000",2,0,1 contact,1,2.17,No previous contact,0,Housing loan only,1,0,5,Q2
176,53,admin.,divorced,secondary,no,1151,yes,no,unknown,5,may,412,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,6.87,No previous contact,0,Housing loan only,1,0,5,Q2
177,48,unemployed,married,secondary,no,41,yes,no,unknown,5,may,179,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.98,No previous contact,0,Housing loan only,1,0,5,Q2
178,34,technician,married,secondary,no,51,yes,no,unknown,5,may,19,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,0.32,No previous contact,0,Housing loan only,1,0,5,Q2
179,54,services,married,secondary,no,214,yes,no,unknown,5,may,458,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,7.63,No previous contact,0,Housing loan only,1,0,5,Q2
180,51,management,married,secondary,no,1161,yes,no,unknown,5,may,717,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,11.95,No previous contact,0,Housing loan only,1,0,5,Q2
181,31,services,married,tertiary,no,37,yes,no,unknown,5,may,313,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.22,No previous contact,0,Housing loan only,1,0,5,Q2
182,35,technician,divorced,secondary,no,787,yes,no,unknown,5,may,683,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,11.38,No previous contact,0,Housing loan only,1,0,5,Q2
183,35,services,married,secondary,no,59,yes,no,unknown,5,may,1077,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,17.95,No previous contact,0,Housing loan only,1,0,5,Q2
184,38,technician,married,secondary,no,253,yes,no,unknown,5,may,416,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,6.93,No previous contact,0,Housing loan only,1,0,5,Q2
185,36,admin.,married,tertiary,no,211,yes,no,unknown,5,may,146,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.43,No previous contact,0,Housing loan only,1,0,5,Q2
186,58,retired,married,primary,no,235,yes,no,unknown,5,may,167,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,2.78,No previous contact,0,Housing loan only,1,0,5,Q2
187,40,services,divorced,unknown,no,4384,yes,no,unknown,5,may,315,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"1,001-5,000",3,0,1 contact,1,5.25,No previous contact,0,Housing loan only,1,0,5,Q2
188,54,management,married,secondary,no,4080,no,no,unknown,5,may,140,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,2.33,No previous contact,0,No loans,0,0,5,Q2
189,34,blue-collar,single,secondary,no,53,yes,yes,unknown,5,may,346,1,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,1 contact,1,5.77,No previous contact,0,Housing + personal loans,2,0,5,Q2
190,31,management,single,tertiary,no,0,yes,no,unknown,5,may,562,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,9.37,No previous contact,0,Housing loan only,1,0,5,Q2
191,51,retired,married,secondary,no,2127,yes,no,unknown,5,may,172,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,2.87,No previous contact,0,Housing loan only,1,0,5,Q2
192,33,management,married,tertiary,no,377,yes,no,unknown,5,may,217,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.62,No previous contact,0,Housing loan only,1,0,5,Q2
193,55,management,married,tertiary,no,73,yes,no,unknown,5,may,142,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,2.37,No previous contact,0,Housing loan only,1,0,5,Q2
194,42,admin.,married,secondary,no,445,yes,no,unknown,5,may,67,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,1.12,No previous contact,0,Housing loan only,1,0,5,Q2
195,34,blue-collar,married,secondary,no,243,yes,no,unknown,5,may,291,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,4.85,No previous contact,0,Housing loan only,1,0,5,Q2
196,33,blue-collar,single,secondary,no,307,yes,no,unknown,5,may,309,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,5.15,No previous contact,0,Housing loan only,1,0,5,Q2
197,38,services,married,secondary,no,155,yes,no,unknown,5,may,248,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,4.13,No previous contact,0,Housing loan only,1,0,5,Q2
198,50,technician,divorced,tertiary,no,173,no,yes,unknown,5,may,98,1,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,1.63,No previous contact,0,Personal loan only,1,0,5,Q2
199,43,management,married,tertiary,no,400,yes,no,unknown,5,may,256,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,4.27,No previous contact,0,Housing loan only,1,0,5,Q2
200,61,blue-collar,divorced,primary,no,1428,yes,no,unknown,5,may,82,2,-1,0,unknown,no,0,0,1,0,0,,60+,5,"1,001-5,000",3,0,2-3 contacts,2,1.37,No previous contact,0,Housing loan only,1,0,5,Q2
201,47,admin.,married,secondary,no,219,yes,no,unknown,5,may,577,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,9.62,No previous contact,0,Housing loan only,1,0,5,Q2
202,48,self-employed,married,tertiary,no,7,yes,no,unknown,5,may,286,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,4.77,No previous contact,0,Housing loan only,1,0,5,Q2
203,44,blue-collar,married,secondary,no,575,yes,no,unknown,5,may,477,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,7.95,No previous contact,0,Housing loan only,1,0,5,Q2
204,35,student,single,unknown,no,298,yes,no,unknown,5,may,611,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,10.18,No previous contact,0,Housing loan only,1,0,5,Q2
205,35,services,married,secondary,no,0,yes,no,unknown,5,may,471,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,7.85,No previous contact,0,Housing loan only,1,0,5,Q2
206,50,services,married,secondary,no,5699,yes,no,unknown,5,may,381,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"5,001-10,000",4,0,2-3 contacts,2,6.35,No previous contact,0,Housing loan only,1,0,5,Q2
207,41,management,married,tertiary,no,176,yes,yes,unknown,5,may,42,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,0.7,No previous contact,0,Housing + personal loans,2,0,5,Q2
208,41,management,married,tertiary,no,517,yes,no,unknown,5,may,251,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,4.18,No previous contact,0,Housing loan only,1,0,5,Q2
209,39,services,single,unknown,no,257,yes,no,unknown,5,may,408,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,6.8,No previous contact,0,Housing loan only,1,0,5,Q2
210,42,retired,married,secondary,no,56,yes,no,unknown,5,may,215,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,3.58,No previous contact,0,Housing loan only,1,0,5,Q2
211,38,blue-collar,married,secondary,no,-390,yes,no,unknown,5,may,287,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,1 contact,1,4.78,No previous contact,0,Housing loan only,1,0,5,Q2
212,53,retired,married,secondary,no,330,yes,no,unknown,5,may,216,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,3.6,No previous contact,0,Housing loan only,1,0,5,Q2
213,59,housemaid,divorced,primary,no,195,no,no,unknown,5,may,366,2,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,6.1,No previous contact,0,No loans,0,0,5,Q2
214,36,services,married,secondary,no,301,yes,no,unknown,5,may,210,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,3.5,No previous contact,0,Housing loan only,1,0,5,Q2
215,54,blue-collar,married,primary,no,-41,yes,no,unknown,5,may,288,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,Negative,1,1,1 contact,1,4.8,No previous contact,0,Housing loan only,1,0,5,Q2
216,40,technician,married,tertiary,no,483,yes,no,unknown,5,may,168,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.8,No previous contact,0,Housing loan only,1,0,5,Q2
217,47,unknown,married,unknown,no,28,no,no,unknown,5,may,338,2,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,5.63,No previous contact,0,No loans,0,0,5,Q2
218,53,unemployed,married,unknown,no,13,no,no,unknown,5,may,410,3,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,6.83,No previous contact,0,No loans,0,0,5,Q2
219,46,housemaid,married,primary,no,965,no,no,unknown,5,may,177,1,-1,0,unknown,no,0,0,0,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.95,No previous contact,0,No loans,0,0,5,Q2
220,39,management,married,tertiary,no,378,yes,yes,unknown,5,may,127,2,-1,0,unknown,no,0,0,1,1,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,2.12,No previous contact,0,Housing + personal loans,2,0,5,Q2
221,40,unemployed,married,secondary,no,219,yes,no,unknown,5,may,357,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,5.95,No previous contact,0,Housing loan only,1,0,5,Q2
222,28,blue-collar,married,primary,no,324,yes,no,unknown,5,may,175,1,-1,0,unknown,no,0,0,1,0,0,,18-29,1,"0-1,000",2,0,1 contact,1,2.92,No previous contact,0,Housing loan only,1,0,5,Q2
223,35,entrepreneur,divorced,secondary,no,-69,yes,no,unknown,5,may,300,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,Negative,1,1,1 contact,1,5.0,No previous contact,0,Housing loan only,1,0,5,Q2
224,55,retired,married,secondary,no,0,no,yes,unknown,5,may,136,1,-1,0,unknown,no,0,0,0,1,0,,50-59,4,"0-1,000",2,0,1 contact,1,2.27,No previous contact,0,Personal loan only,1,0,5,Q2
225,43,technician,divorced,unknown,no,205,yes,no,unknown,5,may,1419,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,23.65,No previous contact,0,Housing loan only,1,0,5,Q2
226,48,blue-collar,married,primary,no,278,yes,no,unknown,5,may,125,2,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,2-3 contacts,2,2.08,No previous contact,0,Housing loan only,1,0,5,Q2
227,58,management,married,unknown,no,1065,yes,no,unknown,5,may,213,3,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,2-3 contacts,2,3.55,No previous contact,0,Housing loan only,1,0,5,Q2
228,33,management,single,tertiary,no,34,yes,no,unknown,5,may,27,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,0.45,No previous contact,0,Housing loan only,1,0,5,Q2
229,36,blue-collar,married,unknown,no,1033,no,no,unknown,5,may,238,2,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"1,001-5,000",3,0,2-3 contacts,2,3.97,No previous contact,0,No loans,0,0,5,Q2
230,53,services,divorced,secondary,no,1467,yes,no,unknown,5,may,124,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,2.07,No previous contact,0,Housing loan only,1,0,5,Q2
231,47,blue-collar,married,primary,no,-12,yes,no,unknown,5,may,18,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,Negative,1,1,1 contact,1,0.3,No previous contact,0,Housing loan only,1,0,5,Q2
232,31,services,married,secondary,no,388,yes,no,unknown,5,may,730,2,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,2-3 contacts,2,12.17,No previous contact,0,Housing loan only,1,0,5,Q2
233,57,entrepreneur,married,secondary,no,294,yes,no,unknown,5,may,746,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,12.43,No previous contact,0,Housing loan only,1,0,5,Q2
234,53,blue-collar,married,unknown,no,1827,no,no,unknown,5,may,121,1,-1,0,unknown,no,0,0,0,0,0,,50-59,4,"1,001-5,000",3,0,1 contact,1,2.02,No previous contact,0,No loans,0,0,5,Q2
235,55,blue-collar,married,primary,no,627,yes,no,unknown,5,may,247,1,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,1 contact,1,4.12,No previous contact,0,Housing loan only,1,0,5,Q2
236,45,blue-collar,married,primary,no,25,yes,no,unknown,5,may,40,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,0.67,No previous contact,0,Housing loan only,1,0,5,Q2
237,53,admin.,divorced,secondary,no,315,yes,no,unknown,5,may,181,2,-1,0,unknown,no,0,0,1,0,0,,50-59,4,"0-1,000",2,0,2-3 contacts,2,3.02,No previous contact,0,Housing loan only,1,0,5,Q2
238,37,blue-collar,married,primary,no,0,yes,no,unknown,5,may,79,1,-1,0,unknown,no,0,0,1,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,1.32,No previous contact,0,Housing loan only,1,0,5,Q2
239,44,admin.,divorced,secondary,no,66,yes,no,unknown,5,may,206,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,3.43,No previous contact,0,Housing loan only,1,0,5,Q2
240,49,blue-collar,divorced,primary,no,-9,yes,yes,unknown,5,may,389,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,Negative,1,1,1 contact,1,6.48,No previous contact,0,Housing + personal loans,2,0,5,Q2
241,46,technician,married,secondary,no,349,yes,yes,unknown,5,may,127,1,-1,0,unknown,no,0,0,1,1,0,,40-49,3,"0-1,000",2,0,1 contact,1,2.12,No previous contact,0,Housing + personal loans,2,0,5,Q2
242,43,entrepreneur,married,unknown,no,100,yes,no,unknown,5,may,702,1,-1,0,unknown,no,0,0,1,0,0,,40-49,3,"0-1,000",2,0,1 contact,1,11.7,No previous contact,0,Housing loan only,1,0,5,Q2
243,38,admin.,married,secondary,no,0,no,no,unknown,5,may,151,1,-1,0,unknown,no,0,0,0,0,0,,30-39,2,"0-1,000",2,0,1 contact,1,2.52,No previous contact,0,No loans,0,0,5,Q2
